SalesOrderNumber,OrderDate,CountryRegionCode,Category,ResellerName,NumberEmployees,YearOpened,Region,SalesAmount,TotalProductCost,OrderQuantity,DaysOfRent,UnitPrice,FileName,Profit,ProfitPerRentalDay
OrNo.228780,2019-03-20,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,694.75,409.9025,1,329,694.75,,284.8475,0.865797872340426
OrNo.228970,2019-02-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,420.5,124.0475,2,63,210.25,Biketastic_NL,172.405,2.7365873015873
OrNo.229130,2019-02-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,739,218.005,2,175,369.5,Biketastic_NL,302.99,1.73137142857143
OrNo.229290,2019-02-17,FR,Bike Rental,Biketastic France,9,2016,EU,1271,374.945,2,301,635.5,Biketastic_FR,521.11,1.73126245847176
OrNo.229360,2019-02-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,1064,313.88,2,252,532,Biketastic_NL,436.24,1.73111111111111
OrNo.229450,2019-02-17,FR,Bike Rental,Biketastic France,9,2016,EU,561.5,165.6425,2,133,280.75,Biketastic_FR,230.215,1.73093984962406
OrNo.230020,2019-02-17,FR,Bike Rental,Biketastic France,9,2016,EU,6,3.54,1,1,6,Biketastic_FR,2.46,2.46
OrNo.230400,2019-02-17,FR,Bike Rental,Biketastic France,9,2016,EU,280.75,165.6425,1,133,280.75,Biketastic_FR,115.1075,0.86546992481203
OrNo.230590,2019-03-20,DE,Bike Rental,Biketastic Germany,8,2019,EU,163.5,96.465,1,49,163.5,Biketastic_DE,67.035,1.3680612244898
OrNo.230910,2019-03-20,FR,Bike Rental,Biketastic France,10,2016,EU,1212,357.54,2,287,606,Biketastic_FR,496.92,1.73142857142857
OrNo.231420,2019-03-20,NL,Bike Rental,Biketastic Netherlands,13,2012,EU,70,41.3,1,21,70,Biketastic_NL,28.7,1.36666666666667
OrNo.231750,2019-03-20,FR,Bike Rental,Biketastic France,10,2016,EU,414,122.13,2,98,207,Biketastic_FR,169.74,1.73204081632653
OrNo.231840,2019-03-20,NL,Bike Rental,Biketastic Netherlands,13,2012,EU,6,3.54,1,1,6,Biketastic_NL,2.46,2.46
OrNo.232020,2019-03-20,NL,Bike Rental,Biketastic Netherlands,13,2012,EU,1596,313.88,3,252,532,Biketastic_NL,654.36,2.59666666666667
OrNo.232120,2019-03-20,FR,Bike Rental,Biketastic France,10,2016,EU,2128.5,418.605,3,336,709.5,Biketastic_FR,872.685,2.59727678571429
OrNo.232230,2019-03-20,NL,Bike Rental,Biketastic Netherlands,13,2012,EU,1419,418.605,2,336,709.5,Biketastic_NL,581.79,1.73151785714286
OrNo.232400,2019-03-20,NL,Bike Rental,Biketastic Netherlands,13,2012,EU,413.75,244.1125,1,196,413.75,Biketastic_NL,169.6375,0.865497448979592
OrNo.233110,2019-03-20,FR,Bike Rental,Biketastic France,10,2016,EU,266,156.94,1,126,266,Biketastic_FR,109.06,0.865555555555556
OrNo.233650,2019-03-20,NL,Bike Rental,Biketastic Netherlands,13,2012,EU,532,313.88,1,252,532,Biketastic_NL,218.12,0.865555555555556
OrNo.234090,2019-03-20,NL,Bike Rental,Biketastic Netherlands,13,2012,EU,680,401.2,1,322,680,Biketastic_NL,278.8,0.86583850931677
OrNo.234420,2019-03-20,NL,Bike Rental,Biketastic Netherlands,13,2012,EU,724.25,427.3075,1,343,724.25,Biketastic_NL,296.9425,0.865721574344023
OrNo.234610,2019-04-19,NL,Bike Rental,Biketastic Netherlands,13,2012,EU,210.25,124.0475,1,63,210.25,Biketastic_NL,86.2025,1.36829365079365
OrNo.235360,2019-04-19,FR,Bike Rental,Biketastic France,10,2016,EU,635.5,374.945,1,301,635.5,Biketastic_FR,260.555,0.86563122923588
OrNo.235400,2018-04-19,NL,Bike Rental,Biketastic Netherlands,7,2012,EU,546,202.02,2,189,273,Biketastic_NL,141.96,0.751111111111111
OrNo.235460,2019-04-19,NL,Bike Rental,Biketastic Netherlands,13,2012,EU,1419,279.07,3,224,473,Biketastic_NL,581.79,2.59727678571429
OrNo.235620,2019-04-19,NL,Bike Rental,Biketastic Netherlands,13,2012,EU,576.5,340.135,1,273,576.5,Biketastic_NL,236.365,0.865805860805861
OrNo.235930,2019-04-19,FR,Bike Rental,Biketastic France,10,2016,EU,576.5,340.135,1,273,576.5,Biketastic_FR,236.365,0.865805860805861
OrNo.236150,2019-04-19,FR,Bike Rental,Biketastic France,10,2016,EU,354.75,209.3025,1,168,354.75,Biketastic_FR,145.4475,0.865758928571429
OrNo.236480,2019-04-19,NL,Bike Rental,Biketastic Netherlands,13,2012,EU,187,110.33,1,56,187,Biketastic_NL,76.67,1.36910714285714
OrNo.236520,2019-04-19,FR,Bike Rental,Biketastic France,10,2016,EU,310.5,183.195,1,147,310.5,Biketastic_FR,127.305,0.866020408163265
OrNo.236680,2019-04-19,NL,Bike Rental,Biketastic Netherlands,13,2012,EU,384.25,226.7075,1,182,384.25,Biketastic_NL,157.5425,0.865618131868132
OrNo.236700,2019-04-19,FR,Bike Rental,Biketastic France,10,2016,EU,517.25,305.1775,1,245,517.25,Biketastic_FR,212.0725,0.865602040816327
OrNo.236860,2019-04-19,NL,Bike Rental,Biketastic Netherlands,13,2012,EU,340,200.6,1,161,340,Biketastic_NL,139.4,0.86583850931677
OrNo.237090,2019-04-19,NL,Bike Rental,Biketastic Netherlands,13,2012,EU,140.25,82.7475,1,42,140.25,Biketastic_NL,57.5025,1.36910714285714
OrNo.237190,2019-04-19,FR,Bike Rental,Biketastic France,10,2016,EU,187,110.33,1,56,187,Biketastic_FR,76.67,1.36910714285714
OrNo.237250,2019-04-19,NL,Bike Rental,Biketastic Netherlands,13,2012,EU,467.5,137.9125,2,70,233.75,Biketastic_NL,191.675,2.73821428571429
OrNo.237400,2018-04-19,NL,Bike Rental,Biketastic Netherlands,7,2012,EU,242.75,179.635,1,168,242.75,Biketastic_NL,63.115,0.375684523809524
OrNo.237490,2019-04-19,NL,Bike Rental,Biketastic Netherlands,13,2012,EU,210.25,124.0475,1,63,210.25,Biketastic_NL,86.2025,1.36829365079365
OrNo.237510,2019-04-19,FR,Bike Rental,Biketastic France,10,2016,EU,576.5,340.135,1,273,576.5,Biketastic_FR,236.365,0.865805860805861
OrNo.237670,2019-04-19,NL,Bike Rental,Biketastic Netherlands,13,2012,EU,547,322.73,1,259,547,Biketastic_NL,224.27,0.865907335907336
OrNo.238080,2019-04-19,NL,Bike Rental,Biketastic Netherlands,13,2012,EU,413.75,244.1125,1,196,413.75,Biketastic_NL,169.6375,0.865497448979592
OrNo.238100,2018-04-19,FR,Bike Rental,Biketastic France,4,2016,EU,108.5,80.29,1,56,108.5,Biketastic_FR,28.21,0.50375
OrNo.238110,2019-04-19,FR,Bike Rental,Biketastic France,10,2016,EU,709.5,418.605,1,336,709.5,Biketastic_FR,290.895,0.865758928571429
OrNo.238250,2019-04-19,NL,Bike Rental,Biketastic Netherlands,13,2012,EU,620.75,366.2425,1,294,620.75,Biketastic_NL,254.5075,0.865671768707483
OrNo.238730,2019-04-19,FR,Bike Rental,Biketastic France,10,2016,EU,251.25,148.2375,1,119,251.25,Biketastic_FR,103.0125,0.865651260504202
OrNo.238820,2019-04-19,NL,Bike Rental,Biketastic Netherlands,13,2012,EU,547,322.73,1,259,547,Biketastic_NL,224.27,0.865907335907336
OrNo.239100,2018-04-19,NL,Bike Rental,Biketastic Netherlands,7,2012,EU,1062,261.96,3,245,354,Biketastic_NL,276.12,1.12702040816327
OrNo.239150,2019-04-19,FR,Bike Rental,Biketastic France,10,2016,EU,946,279.07,2,224,473,Biketastic_FR,387.86,1.73151785714286
OrNo.239300,2019-04-19,FR,Bike Rental,Biketastic France,10,2016,EU,701.25,137.9125,3,70,233.75,Biketastic_FR,287.5125,4.10732142857143
OrNo.239480,2019-03-20,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,163.5,96.465,1,49,163.5,,67.035,1.3680612244898
OrNo.239510,2019-03-20,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,12.25,7.2275,1,2,12.25,,5.0225,2.51125
OrNo.239660,2019-03-20,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,694.75,409.9025,1,329,694.75,,284.8475,0.865797872340426
OrNo.239700,2019-03-20,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,739,436.01,1,350,739,,302.99,0.865685714285714
OrNo.240190,2019-03-20,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,140,41.3,2,21,70,,57.4,2.73333333333333
OrNo.240280,2019-03-20,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,420.75,82.7475,3,42,140.25,,172.5075,4.10732142857143
OrNo.240560,2019-03-20,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,210.25,124.0475,1,63,210.25,,86.2025,1.36829365079365
OrNo.240620,2019-03-20,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,2084.25,409.9025,3,329,694.75,,854.5425,2.59739361702128
OrNo.241070,2019-03-20,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,374,110.33,2,56,187,,153.34,2.73821428571429
OrNo.241170,2019-03-20,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,325.25,191.8975,1,154,325.25,,133.3525,0.865925324675325
OrNo.241270,2019-03-20,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,768.5,453.415,1,364,768.5,,315.085,0.865618131868132
OrNo.241540,2019-03-20,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,233.75,137.9125,1,70,233.75,,95.8375,1.36910714285714
OrNo.241870,2019-03-20,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,6,3.54,1,1,6,,2.46,2.46
OrNo.242000,2018-01-18,NL,Bike Rental,Biketastic Netherlands,6,2012,EU,10,3.7,2,1,5,Biketastic_NL,2.6,2.6
OrNo.242280,2019-03-20,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,680,401.2,1,322,680,,278.8,0.86583850931677
OrNo.242340,2019-03-20,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,18,3.54,3,1,6,,7.38,7.38
OrNo.242490,2019-02-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,93.5,55.165,1,28,93.5,Biketastic_NL,38.335,1.36910714285714
OrNo.242580,2019-02-17,FR,Bike Rental,Biketastic France,9,2016,EU,399,235.41,1,189,399,Biketastic_FR,163.59,0.865555555555556
OrNo.242950,2019-02-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,665,392.35,1,315,665,Biketastic_NL,272.65,0.865555555555556
OrNo.243000,2018-04-19,NL,Bike Rental,Biketastic Netherlands,7,2012,EU,81.5,30.155,2,21,40.75,Biketastic_NL,21.19,1.00904761904762
OrNo.243050,2019-02-17,FR,Bike Rental,Biketastic France,9,2016,EU,266,156.94,1,126,266,Biketastic_FR,109.06,0.865555555555556
OrNo.243120,2019-02-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,140.25,82.7475,1,42,140.25,Biketastic_NL,57.5025,1.36910714285714
OrNo.243420,2019-02-17,FR,Bike Rental,Biketastic France,9,2016,EU,280.5,165.495,1,84,280.5,Biketastic_FR,115.005,1.36910714285714
OrNo.243640,2019-02-17,FR,Bike Rental,Biketastic France,9,2016,EU,768.5,453.415,1,364,768.5,Biketastic_FR,315.085,0.865618131868132
OrNo.243700,2019-02-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,369.5,218.005,1,175,369.5,Biketastic_NL,151.495,0.865685714285714
OrNo.243950,2019-02-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,325.25,191.8975,1,154,325.25,Biketastic_NL,133.3525,0.865925324675325
OrNo.244150,2019-02-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,325.25,191.8975,1,154,325.25,Biketastic_NL,133.3525,0.865925324675325
OrNo.244230,2019-02-17,FR,Bike Rental,Biketastic France,9,2016,EU,458.25,270.3675,1,217,458.25,Biketastic_FR,187.8825,0.86581797235023
OrNo.244360,2019-02-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,458.25,270.3675,1,217,458.25,Biketastic_NL,187.8825,0.86581797235023
OrNo.244400,2018-04-19,FR,Bike Rental,Biketastic France,4,2016,EU,687.5,254.375,2,238,343.75,Biketastic_FR,178.75,0.751050420168067
OrNo.244540,2019-02-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,1182.5,348.8375,2,280,591.25,Biketastic_NL,484.825,1.73151785714286
OrNo.244610,2019-02-17,FR,Bike Rental,Biketastic France,9,2016,EU,467.5,137.9125,2,70,233.75,Biketastic_FR,191.675,2.73821428571429
OrNo.244790,2019-02-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,1153,340.135,2,273,576.5,Biketastic_NL,472.73,1.73161172161172
OrNo.244820,2019-02-17,FR,Bike Rental,Biketastic France,9,2016,EU,946,279.07,2,224,473,Biketastic_FR,387.86,1.73151785714286
OrNo.245090,2019-02-17,FR,Bike Rental,Biketastic France,9,2016,EU,561.75,331.4325,1,266,561.75,Biketastic_FR,230.3175,0.865855263157895
OrNo.245540,2019-02-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,384.25,226.7075,1,182,384.25,Biketastic_NL,157.5425,0.865618131868132
OrNo.246260,2019-02-17,FR,Bike Rental,Biketastic France,9,2016,EU,340,200.6,1,161,340,Biketastic_FR,139.4,0.86583850931677
OrNo.246320,2019-02-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,487.75,287.7725,1,231,487.75,Biketastic_NL,199.9775,0.865703463203463
OrNo.246750,2019-02-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,473,279.07,1,224,473,Biketastic_NL,193.93,0.865758928571429
OrNo.246800,2019-02-17,FR,Bike Rental,Biketastic France,9,2016,EU,399,235.41,1,189,399,Biketastic_FR,163.59,0.865555555555556
OrNo.246980,2019-02-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,635.5,374.945,1,301,635.5,Biketastic_NL,260.555,0.86563122923588
OrNo.247260,2019-02-17,FR,Bike Rental,Biketastic France,9,2016,EU,280.5,165.495,1,84,280.5,Biketastic_FR,115.005,1.36910714285714
OrNo.247590,2019-02-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,384.25,226.7075,1,182,384.25,Biketastic_NL,157.5425,0.865618131868132
OrNo.247670,2019-02-17,FR,Bike Rental,Biketastic France,9,2016,EU,753.75,444.7125,1,357,753.75,Biketastic_FR,309.0375,0.865651260504202
OrNo.247710,2019-02-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,36.75,21.6825,1,11,36.75,Biketastic_NL,15.0675,1.36977272727273
OrNo.247950,2019-02-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,502.5,148.2375,2,119,251.25,Biketastic_NL,206.025,1.7313025210084
OrNo.248180,2019-02-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,1330,392.35,2,315,665,Biketastic_NL,545.3,1.73111111111111
OrNo.248330,2019-02-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,473,279.07,1,224,473,Biketastic_NL,193.93,0.865758928571429
OrNo.248450,2019-02-17,FR,Bike Rental,Biketastic France,9,2016,EU,233.75,137.9125,1,70,233.75,Biketastic_FR,95.8375,1.36910714285714
OrNo.248670,2019-02-17,FR,Bike Rental,Biketastic France,9,2016,EU,187,55.165,2,28,93.5,Biketastic_FR,76.67,2.73821428571429
OrNo.249020,2019-02-17,FR,Bike Rental,Biketastic France,9,2016,EU,2128.5,418.605,3,336,709.5,Biketastic_FR,872.685,2.59727678571429
OrNo.249390,2019-02-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,620.75,366.2425,1,294,620.75,Biketastic_NL,254.5075,0.865671768707483
OrNo.249520,2019-02-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,340,200.6,1,161,340,Biketastic_NL,139.4,0.86583850931677
OrNo.249650,2019-02-17,FR,Bike Rental,Biketastic France,9,2016,EU,665,392.35,1,315,665,Biketastic_FR,272.65,0.865555555555556
OrNo.249730,2019-02-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,532,313.88,1,252,532,Biketastic_NL,218.12,0.865555555555556
OrNo.250090,2019-02-17,FR,Bike Rental,Biketastic France,9,2016,EU,116.75,68.8825,1,35,116.75,Biketastic_FR,47.8675,1.36764285714286
OrNo.250350,2019-02-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,739,436.01,1,350,739,Biketastic_NL,302.99,0.865685714285714
OrNo.250410,2019-02-17,FR,Bike Rental,Biketastic France,9,2016,EU,709.5,418.605,1,336,709.5,Biketastic_FR,290.895,0.865758928571429
OrNo.250670,2019-02-17,FR,Bike Rental,Biketastic France,9,2016,EU,473,279.07,1,224,473,Biketastic_FR,193.93,0.865758928571429
OrNo.250860,2019-02-17,FR,Bike Rental,Biketastic France,9,2016,EU,1950.75,383.6475,3,308,650.25,Biketastic_FR,799.8075,2.5967775974026
OrNo.250910,2019-02-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,606,357.54,1,287,606,Biketastic_NL,248.46,0.865714285714286
OrNo.251630,2019-03-20,DE,Bike Rental,Biketastic Germany,8,2019,EU,694.75,409.9025,1,329,694.75,Biketastic_DE,284.8475,0.865797872340426
OrNo.251710,2019-03-20,DE,Bike Rental,Biketastic Germany,8,2019,EU,665,392.35,1,315,665,Biketastic_DE,272.65,0.865555555555556
OrNo.251830,2019-03-20,DE,Bike Rental,Biketastic Germany,8,2019,EU,709.5,418.605,1,336,709.5,Biketastic_DE,290.895,0.865758928571429
OrNo.252180,2019-03-20,DE,Bike Rental,Biketastic Germany,8,2019,EU,350.25,68.8825,3,35,116.75,Biketastic_DE,143.6025,4.10292857142857
OrNo.252780,2019-03-20,DE,Bike Rental,Biketastic Germany,8,2019,EU,69.75,13.7175,3,7,23.25,Biketastic_DE,28.5975,4.08535714285714
OrNo.252860,2019-03-20,DE,Bike Rental,Biketastic Germany,8,2019,EU,428.75,252.9625,1,203,428.75,Biketastic_DE,175.7875,0.865948275862069
OrNo.252910,2019-03-20,DE,Bike Rental,Biketastic Germany,8,2019,EU,841.5,165.495,3,84,280.5,Biketastic_DE,345.015,4.10732142857143
OrNo.253050,2019-03-20,DE,Bike Rental,Biketastic Germany,8,2019,EU,354.75,209.3025,1,168,354.75,Biketastic_DE,145.4475,0.865758928571429
OrNo.253230,2019-03-20,DE,Bike Rental,Biketastic Germany,8,2019,EU,946,279.07,2,224,473,Biketastic_DE,387.86,1.73151785714286
OrNo.253500,2018-02-18,NL,Bike Rental,Biketastic Netherlands,6,2012,EU,151.75,112.295,1,105,151.75,Biketastic_NL,39.455,0.375761904761905
OrNo.253610,2019-03-20,DE,Bike Rental,Biketastic Germany,8,2019,EU,1064,313.88,2,252,532,Biketastic_DE,436.24,1.73111111111111
OrNo.253770,2019-03-20,DE,Bike Rental,Biketastic Germany,8,2019,EU,443.5,130.8325,2,105,221.75,Biketastic_DE,181.835,1.7317619047619
OrNo.253880,2019-03-20,DE,Bike Rental,Biketastic Germany,8,2019,EU,487.75,287.7725,1,231,487.75,Biketastic_DE,199.9775,0.865703463203463
OrNo.253910,2019-03-20,DE,Bike Rental,Biketastic Germany,8,2019,EU,1064.25,209.3025,3,168,354.75,Biketastic_DE,436.3425,2.59727678571429
OrNo.254050,2019-02-17,GB,Bike Rental,Biketastic Great Britain,9,2017,EU,443.5,130.8325,2,105,221.75,,181.835,1.7317619047619
OrNo.254350,2019-02-17,FR,Bike Rental,Biketastic France,9,2016,EU,709.5,418.605,1,336,709.5,Biketastic_FR,290.895,0.865758928571429
OrNo.254499,2019-02-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,325.25,191.8975,1,154,325.25,Biketastic_NL,133.3525,0.865925324675325
OrNo.254520,2019-02-17,FR,Bike Rental,Biketastic France,9,2016,EU,280.75,165.6425,1,133,280.75,Biketastic_FR,115.1075,0.86546992481203
OrNo.254620,2019-02-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,620.75,366.2425,1,294,620.75,Biketastic_NL,254.5075,0.865671768707483
OrNo.254750,2019-02-17,FR,Bike Rental,Biketastic France,9,2016,EU,399,235.41,1,189,399,Biketastic_FR,163.59,0.865555555555556
OrNo.254820,2019-02-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,665,392.35,1,315,665,Biketastic_NL,272.65,0.865555555555556
OrNo.255090,2019-02-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,1241.25,244.1125,3,196,413.75,Biketastic_NL,508.9125,2.59649234693878
OrNo.255120,2019-02-17,FR,Bike Rental,Biketastic France,9,2016,EU,420.75,82.7475,3,42,140.25,Biketastic_FR,172.5075,4.10732142857143
OrNo.255460,2019-02-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,24.5,7.2275,2,2,12.25,Biketastic_NL,10.045,5.0225
OrNo.255680,2019-02-17,NL,Bike Rental,Biketastic Netherlands,12,2012,EU,1330,392.35,2,315,665,Biketastic_NL,545.3,1.73111111111111
OrNo.255850,2019-03-09,NL,Cargo Bikes,Biketastic Netherlands,13,2012,EU,3241,2754.85,1,,3241,Biketastic_NL,486.15,
OrNo.255882,2019-03-09,DE,Cargo Bikes,Biketastic Germany,8,2019,EU,3241,2754.85,1,,3241,Biketastic_DE,486.15,
OrNo.255910,2019-03-09,FR,Cargo Bikes,Biketastic France,10,2016,EU,6482,2754.85,2,,3241,Biketastic_FR,972.3,
OrNo.256030,2019-04-19,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,251.25,148.2375,1,119,251.25,,103.0125,0.865651260504202
OrNo.256420,2019-04-19,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,43.5,25.665,1,13,43.5,,17.835,1.37192307692308
OrNo.256520,2019-04-19,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,257,151.63,1,77,257,,105.37,1.36844155844156
OrNo.256780,2019-04-29,GB,Cargo Bikes,Biketastic Great Britain,10,2017,EU,3920.25,3332.2125,1,,3920.25,,588.0375,
OrNo.256950,2019-04-19,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,739,436.01,1,350,739,,302.99,0.865685714285714
OrNo.257090,2019-04-19,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,517.25,305.1775,1,245,517.25,,212.0725,0.865602040816327
OrNo.257400,2019-04-19,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,532,313.88,1,252,532,,218.12,0.865555555555556
OrNo.257500,2019-04-19,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,2305.5,453.415,3,364,768.5,,945.255,2.5968543956044
OrNo.257880,2019-04-19,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,384.25,226.7075,1,182,384.25,,157.5425,0.865618131868132
OrNo.258340,2019-04-19,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,458.25,270.3675,1,217,458.25,,187.8825,0.86581797235023
OrNo.258410,2019-04-19,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,23.25,13.7175,1,7,23.25,,9.5325,1.36178571428571
OrNo.258560,2019-04-19,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,116.75,68.8825,1,35,116.75,,47.8675,1.36764285714286
OrNo.258600,2019-04-19,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,93.5,27.5825,2,14,46.75,,38.335,2.73821428571429
OrNo.258790,2019-04-19,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,502.5,296.475,1,238,502.5,,206.025,0.865651260504202
OrNo.258910,2019-04-19,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,635.5,374.945,1,301,635.5,,260.555,0.86563122923588
OrNo.259010,2019-04-19,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,1064,313.88,2,252,532,,436.24,1.73111111111111
OrNo.259210,2019-04-19,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,467.5,137.9125,2,70,233.75,,191.675,2.73821428571429
OrNo.259380,2019-04-19,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,1906.5,374.945,3,301,635.5,,781.665,2.59689368770764
OrNo.259410,2019-04-19,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,369.5,218.005,1,175,369.5,,151.495,0.865685714285714
OrNo.259640,2019-04-19,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,192.25,113.4275,1,91,192.25,,78.8225,0.866181318681319
OrNo.259980,2019-04-19,GB,Bike Rental,Biketastic Great Britain,10,2017,EU,280.75,165.6425,1,133,280.75,,115.1075,0.86546992481203
OrNo.260230,2019-03-20,DE,Bike Rental,Biketastic Germany,8,2019,EU,340,200.6,1,161,340,Biketastic_DE,139.4,0.86583850931677
OrNo.260320,2019-04-09,DE,Cargo Bikes,Biketastic Germany,9,2019,EU,4422.25,3758.9125,1,,4422.25,Biketastic_DE,663.3375,
OrNo.260430,2019-04-19,NL,Bike Rental,Biketastic Netherlands,13,2012,EU,771,151.63,3,77,257,Biketastic_NL,316.11,4.10532467532468
OrNo.260630,2019-02-17,DE,Bike Rental,Biketastic Germany,7,2019,EU,233.75,137.9125,1,70,233.75,Biketastic_DE,95.8375,1.36910714285714
OrNo.260760,2019-02-17,DE,Bike Rental,Biketastic Germany,7,2019,EU,606,357.54,1,287,606,Biketastic_DE,248.46,0.865714285714286
OrNo.260800,2019-02-17,DE,Bike Rental,Biketastic Germany,7,2019,EU,694.75,409.9025,1,329,694.75,Biketastic_DE,284.8475,0.865797872340426
OrNo.261130,2019-02-17,DE,Bike Rental,Biketastic Germany,7,2019,EU,680,401.2,1,322,680,Biketastic_DE,278.8,0.86583850931677
