SalesOrderNumber,ProductKey,OrderQuantity,UnitPrice,SalesAmount,TotalProductCost,OrderDate,ShipDate,City,StateProvinceCode,CountryRegionCode,DiscountAmount,SalesType,ResellerKey,CustomerKey,ProductName,ProductSubcategory,ProductCategory,Profit,ResellerName,NumberEmployees,OrderFrequency,AnnualSales,AnnualRevenue,YearOpened,Region,StoreAge
SO70972,530,1,4.99,4.99,1.8663,2019-07-08,2019-07-15,Duesseldorf,HE,DE,0,Internet Sales,,11389,Touring Tire Tube,Tires and Tubes,Accessories,3.1237,,,,,,,EU,
SO70972,541,1,28.99,28.99,10.8423,2019-07-08,2019-07-15,Duesseldorf,HE,DE,0,Internet Sales,,11389,Touring Tire,Tires and Tubes,Accessories,18.1477,,,,,,,EU,
SO70289,222,1,34.99,34.99,13.0863,2019-06-28,2019-07-05,Saint Germain en Laye,78,FR,0,Internet Sales,,11390,"Sport-100 Helmet, Blue",Helmets,Accessories,21.9037,,,,,,,EU,
SO70289,477,1,4.99,4.99,1.8663,2019-06-28,2019-07-05,Saint Germain en Laye,78,FR,0,Internet Sales,,11390,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO70289,479,1,8.99,8.99,3.3623,2019-06-28,2019-07-05,Saint Germain en Laye,78,FR,0,Internet Sales,,11390,Road Bottle Cage,Bottles and Cages,Accessories,5.6277,,,,,,,EU,
SO69199,530,1,4.99,4.99,1.8663,2019-06-17,2019-06-23,Salzgitter,HE,DE,0,Internet Sales,,11391,Touring Tire Tube,Tires and Tubes,Accessories,3.1237,,,,,,,EU,
SO69199,541,1,28.99,28.99,10.8423,2019-06-17,2019-06-23,Salzgitter,HE,DE,0,Internet Sales,,11391,Touring Tire,Tires and Tubes,Accessories,18.1477,,,,,,,EU,
SO55212,541,1,28.99,28.99,10.8423,2018-11-20,2018-11-26,Frankfurt,HE,DE,0,Internet Sales,,11392,Touring Tire,Tires and Tubes,Accessories,18.1477,,,,,,,EU,
SO62268,477,1,4.99,4.99,1.8663,2019-03-09,2019-03-16,Saint Ouen,41,FR,0,Internet Sales,,11393,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO62268,479,1,8.99,8.99,3.3623,2019-03-09,2019-03-16,Saint Ouen,41,FR,0,Internet Sales,,11393,Road Bottle Cage,Bottles and Cages,Accessories,5.6277,,,,,,,EU,
SO63493,214,1,34.99,34.99,13.0863,2019-03-26,2019-04-02,Milton Keynes,ENG,GB,0,Internet Sales,,11394,"Sport-100 Helmet, Red",Helmets,Accessories,21.9037,,,,,,,EU,
SO52108,477,1,4.99,4.99,1.8663,2018-09-23,2018-09-30,Milton Keynes,ENG,GB,0,Internet Sales,,11394,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO52108,478,1,9.99,9.99,3.7363,2018-09-23,2018-09-30,Milton Keynes,ENG,GB,0,Internet Sales,,11394,Mountain Bottle Cage,Bottles and Cages,Accessories,6.2537,,,,,,,EU,
SO52108,484,1,7.95,7.95,2.9733,2018-09-23,2018-09-30,Milton Keynes,ENG,GB,0,Internet Sales,,11394,Bike Wash - Dissolver,Cleaners,Accessories,4.9767,,,,,,,EU,
SO53006,478,1,9.99,9.99,3.7363,2018-10-11,2018-10-18,Frankfurt,BY,DE,0,Internet Sales,,11395,Mountain Bottle Cage,Bottles and Cages,Accessories,6.2537,,,,,,,EU,
SO69200,541,1,28.99,28.99,10.8423,2019-06-17,2019-06-23,Saarlouis,SL,DE,0,Internet Sales,,11396,Touring Tire,Tires and Tubes,Accessories,18.1477,,,,,,,EU,
SO61709,465,1,24.49,24.49,9.1593,2019-02-28,2019-03-07,Paris,75,FR,0,Internet Sales,,11397,"Half-Finger Gloves, M",Gloves,Clothing,15.3307,,,,,,,EU,
SO61709,477,1,4.99,4.99,1.8663,2019-02-28,2019-03-07,Paris,75,FR,0,Internet Sales,,11397,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO61709,479,1,8.99,8.99,3.3623,2019-02-28,2019-03-07,Paris,75,FR,0,Internet Sales,,11397,Road Bottle Cage,Bottles and Cages,Accessories,5.6277,,,,,,,EU,
SO63494,217,1,34.99,34.99,13.0863,2019-03-26,2019-04-02,Newcastle upon Tyne,ENG,GB,0,Internet Sales,,11398,"Sport-100 Helmet, Black",Helmets,Accessories,21.9037,,,,,,,EU,
SO56172,477,1,4.99,4.99,1.8663,2018-12-04,2018-12-11,Paris,75,FR,0,Internet Sales,,11399,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO56172,479,1,8.99,8.99,3.3623,2018-12-04,2018-12-11,Paris,75,FR,0,Internet Sales,,11399,Road Bottle Cage,Bottles and Cages,Accessories,5.6277,,,,,,,EU,
SO51206,225,1,8.99,8.99,6.9223,2018-08-21,2018-08-27,London,ENG,GB,0,Internet Sales,,11400,AWC Logo Cap,Caps,Clothing,2.0677,,,,,,,EU,
SO62451,225,1,8.99,8.99,6.9223,2019-03-12,2019-03-19,London,ENG,GB,0,Internet Sales,,11400,AWC Logo Cap,Caps,Clothing,2.0677,,,,,,,EU,
SO62451,234,1,49.99,49.99,38.4923,2019-03-12,2019-03-19,London,ENG,GB,0,Internet Sales,,11400,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing,11.4977,,,,,,,EU,
SO51206,477,1,4.99,4.99,1.8663,2018-08-21,2018-08-27,London,ENG,GB,0,Internet Sales,,11400,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO51206,478,1,9.99,9.99,3.7363,2018-08-21,2018-08-27,London,ENG,GB,0,Internet Sales,,11400,Mountain Bottle Cage,Bottles and Cages,Accessories,6.2537,,,,,,,EU,
SO54100,222,1,34.99,34.99,13.0863,2018-10-30,2018-11-06,Paris,75,FR,0,Internet Sales,,11401,"Sport-100 Helmet, Blue",Helmets,Accessories,21.9037,,,,,,,EU,
SO51589,467,1,24.49,24.49,9.1593,2018-09-12,2018-09-19,Paris,75,FR,0,Internet Sales,,11401,"Half-Finger Gloves, L",Gloves,Clothing,15.3307,,,,,,,EU,
SO51589,487,1,54.99,54.99,20.5663,2018-09-12,2018-09-19,Paris,75,FR,0,Internet Sales,,11401,Hydration Pack - 70 oz.,Hydration Packs,Accessories,34.4237,,,,,,,EU,
SO55551,222,1,34.99,34.99,13.0863,2018-11-23,2018-11-30,Orleans,45,FR,0,Internet Sales,,11402,"Sport-100 Helmet, Blue",Helmets,Accessories,21.9037,,,,,,,EU,
SO51228,225,1,8.99,8.99,6.9223,2018-08-21,2018-08-28,Orleans,45,FR,0,Internet Sales,,11402,AWC Logo Cap,Caps,Clothing,2.0677,,,,,,,EU,
SO51228,477,1,4.99,4.99,1.8663,2018-08-21,2018-08-28,Orleans,45,FR,0,Internet Sales,,11402,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO55551,477,1,4.99,4.99,1.8663,2018-11-23,2018-11-30,Orleans,45,FR,0,Internet Sales,,11402,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO51228,478,1,9.99,9.99,3.7363,2018-08-21,2018-08-28,Orleans,45,FR,0,Internet Sales,,11402,Mountain Bottle Cage,Bottles and Cages,Accessories,6.2537,,,,,,,EU,
SO55551,479,1,8.99,8.99,3.3623,2018-11-23,2018-11-30,Orleans,45,FR,0,Internet Sales,,11402,Road Bottle Cage,Bottles and Cages,Accessories,5.6277,,,,,,,EU,
SO51228,487,1,54.99,54.99,20.5663,2018-08-21,2018-08-28,Orleans,45,FR,0,Internet Sales,,11402,Hydration Pack - 70 oz.,Hydration Packs,Accessories,34.4237,,,,,,,EU,
SO51512,225,1,8.99,8.99,6.9223,2018-09-08,2018-09-15,Saint Ouen,17,FR,0,Internet Sales,,11403,AWC Logo Cap,Caps,Clothing,2.0677,,,,,,,EU,
SO51512,477,1,4.99,4.99,1.8663,2018-09-08,2018-09-15,Saint Ouen,17,FR,0,Internet Sales,,11403,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO51512,478,1,9.99,9.99,3.7363,2018-09-08,2018-09-15,Saint Ouen,17,FR,0,Internet Sales,,11403,Mountain Bottle Cage,Bottles and Cages,Accessories,6.2537,,,,,,,EU,
SO58831,480,1,2.29,2.29,0.8565,2019-01-19,2019-01-25,Saint Ouen,17,FR,0,Internet Sales,,11403,Patch Kit/8 Patches,Tires and Tubes,Accessories,1.4335,,,,,,,EU,
SO51512,489,1,53.99,53.99,41.5723,2018-09-08,2018-09-15,Saint Ouen,17,FR,0,Internet Sales,,11403,"Short-Sleeve Classic Jersey, M",Jerseys,Clothing,12.4177,,,,,,,EU,
SO58831,538,1,21.49,21.49,8.0373,2019-01-19,2019-01-25,Saint Ouen,17,FR,0,Internet Sales,,11403,LL Road Tire,Tires and Tubes,Accessories,13.4527,,,,,,,EU,
SO52556,530,1,4.99,4.99,1.8663,2018-10-01,2018-10-08,Kassel,HE,DE,0,Internet Sales,,11404,Touring Tire Tube,Tires and Tubes,Accessories,3.1237,,,,,,,EU,
SO52556,541,1,28.99,28.99,10.8423,2018-10-01,2018-10-08,Kassel,HE,DE,0,Internet Sales,,11404,Touring Tire,Tires and Tubes,Accessories,18.1477,,,,,,,EU,
SO55433,491,1,53.99,53.99,41.5723,2018-11-21,2018-11-28,Bonn,HH,DE,0,Internet Sales,,11405,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing,12.4177,,,,,,,EU,
SO52469,225,1,8.99,8.99,6.9223,2018-09-30,2018-10-07,Paris,75,FR,0,Internet Sales,,11406,AWC Logo Cap,Caps,Clothing,2.0677,,,,,,,EU,
SO52469,477,1,4.99,4.99,1.8663,2018-09-30,2018-10-07,Paris,75,FR,0,Internet Sales,,11406,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO52469,478,1,9.99,9.99,3.7363,2018-09-30,2018-10-07,Paris,75,FR,0,Internet Sales,,11406,Mountain Bottle Cage,Bottles and Cages,Accessories,6.2537,,,,,,,EU,
SO52469,485,1,21.98,21.98,8.2205,2018-09-30,2018-10-07,Paris,75,FR,0,Internet Sales,,11406,Fender Set - Mountain,Fenders,Accessories,13.7595,,,,,,,EU,
SO60728,489,1,53.99,53.99,41.5723,2019-02-13,2019-02-20,Münster,SL,DE,0,Internet Sales,,11407,"Short-Sleeve Classic Jersey, M",Jerseys,Clothing,12.4177,,,,,,,EU,
SO53904,225,1,8.99,8.99,6.9223,2018-10-27,2018-11-03,London,ENG,GB,0,Internet Sales,,11408,AWC Logo Cap,Caps,Clothing,2.0677,,,,,,,EU,
SO53904,529,1,3.99,3.99,1.4923,2018-10-27,2018-11-03,London,ENG,GB,0,Internet Sales,,11408,Road Tire Tube,Tires and Tubes,Accessories,2.4977,,,,,,,EU,
SO53904,538,1,21.49,21.49,8.0373,2018-10-27,2018-11-03,London,ENG,GB,0,Internet Sales,,11408,LL Road Tire,Tires and Tubes,Accessories,13.4527,,,,,,,EU,
SO51877,214,1,34.99,34.99,13.0863,2018-09-18,2018-09-25,Saint Germain en Laye,78,FR,0,Internet Sales,,11409,"Sport-100 Helmet, Red",Helmets,Accessories,21.9037,,,,,,,EU,
SO51877,528,1,4.99,4.99,1.8663,2018-09-18,2018-09-25,Saint Germain en Laye,78,FR,0,Internet Sales,,11409,Mountain Tire Tube,Tires and Tubes,Accessories,3.1237,,,,,,,EU,
SO51877,537,1,35,35,13.09,2018-09-18,2018-09-25,Saint Germain en Laye,78,FR,0,Internet Sales,,11409,HL Mountain Tire,Tires and Tubes,Accessories,21.91,,,,,,,EU,
SO52213,214,1,34.99,34.99,13.0863,2018-09-25,2018-10-02,Paris,75,FR,0,Internet Sales,,11410,"Sport-100 Helmet, Red",Helmets,Accessories,21.9037,,,,,,,EU,
SO52213,234,1,49.99,49.99,38.4923,2018-09-25,2018-10-02,Paris,75,FR,0,Internet Sales,,11410,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing,11.4977,,,,,,,EU,
SO52213,537,1,35,35,13.09,2018-09-25,2018-10-02,Paris,75,FR,0,Internet Sales,,11410,HL Mountain Tire,Tires and Tubes,Accessories,21.91,,,,,,,EU,
SO63594,467,1,24.49,24.49,9.1593,2019-03-28,2019-04-04,Ingolstadt,BY,DE,0,Internet Sales,,11411,"Half-Finger Gloves, L",Gloves,Clothing,15.3307,,,,,,,EU,
SO63594,477,1,4.99,4.99,1.8663,2019-03-28,2019-04-04,Ingolstadt,BY,DE,0,Internet Sales,,11411,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO63594,479,1,8.99,8.99,3.3623,2019-03-28,2019-04-04,Ingolstadt,BY,DE,0,Internet Sales,,11411,Road Bottle Cage,Bottles and Cages,Accessories,5.6277,,,,,,,EU,
SO52409,217,1,34.99,34.99,13.0863,2018-09-29,2018-10-06,Ingolstadt,BY,DE,0,Internet Sales,,11412,"Sport-100 Helmet, Black",Helmets,Accessories,21.9037,,,,,,,EU,
SO55932,222,1,34.99,34.99,13.0863,2018-11-30,2018-12-07,Ingolstadt,BY,DE,0,Internet Sales,,11412,"Sport-100 Helmet, Blue",Helmets,Accessories,21.9037,,,,,,,EU,
SO55932,225,1,8.99,8.99,6.9223,2018-11-30,2018-12-07,Ingolstadt,BY,DE,0,Internet Sales,,11412,AWC Logo Cap,Caps,Clothing,2.0677,,,,,,,EU,
SO68197,225,1,8.99,8.99,6.9223,2019-06-02,2019-06-09,Ingolstadt,BY,DE,0,Internet Sales,,11412,AWC Logo Cap,Caps,Clothing,2.0677,,,,,,,EU,
SO52409,477,1,4.99,4.99,1.8663,2018-09-29,2018-10-06,Ingolstadt,BY,DE,0,Internet Sales,,11412,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO52409,478,1,9.99,9.99,3.7363,2018-09-29,2018-10-06,Ingolstadt,BY,DE,0,Internet Sales,,11412,Mountain Bottle Cage,Bottles and Cages,Accessories,6.2537,,,,,,,EU,
SO52409,485,1,21.98,21.98,8.2205,2018-09-29,2018-10-06,Ingolstadt,BY,DE,0,Internet Sales,,11412,Fender Set - Mountain,Fenders,Accessories,13.7595,,,,,,,EU,
SO53135,225,1,8.99,8.99,6.9223,2018-10-13,2018-10-23,Gateshead,ENG,GB,0,Internet Sales,,11413,AWC Logo Cap,Caps,Clothing,2.0677,,,,,,,EU,
SO63344,225,1,8.99,8.99,6.9223,2019-03-24,2019-03-31,Gateshead,ENG,GB,0,Internet Sales,,11413,AWC Logo Cap,Caps,Clothing,2.0677,,,,,,,EU,
SO63344,228,1,49.99,49.99,38.4923,2019-03-24,2019-03-31,Gateshead,ENG,GB,0,Internet Sales,,11413,"Long-Sleeve Logo Jersey, S",Jerseys,Clothing,11.4977,,,,,,,EU,
SO65798,472,1,63.5,63.5,23.749,2019-04-26,2019-05-03,Gateshead,ENG,GB,0,Internet Sales,,11413,"Classic Vest, M",Vests,Clothing,39.751,,,,,,,EU,
SO53135,485,1,21.98,21.98,8.2205,2018-10-13,2018-10-23,Gateshead,ENG,GB,0,Internet Sales,,11413,Fender Set - Mountain,Fenders,Accessories,13.7595,,,,,,,EU,
SO63344,530,1,4.99,4.99,1.8663,2019-03-24,2019-03-31,Gateshead,ENG,GB,0,Internet Sales,,11413,Touring Tire Tube,Tires and Tubes,Accessories,3.1237,,,,,,,EU,
SO63344,541,1,28.99,28.99,10.8423,2019-03-24,2019-03-31,Gateshead,ENG,GB,0,Internet Sales,,11413,Touring Tire,Tires and Tubes,Accessories,18.1477,,,,,,,EU,
SO66412,214,1,34.99,34.99,13.0863,2019-05-06,2019-05-13,Kirkby,ENG,GB,0,Internet Sales,,11414,"Sport-100 Helmet, Red",Helmets,Accessories,21.9037,,,,,,,EU,
SO52470,217,1,34.99,34.99,13.0863,2018-09-30,2018-10-07,Kirkby,ENG,GB,0,Internet Sales,,11414,"Sport-100 Helmet, Black",Helmets,Accessories,21.9037,,,,,,,EU,
SO52470,225,1,8.99,8.99,6.9223,2018-09-30,2018-10-07,Kirkby,ENG,GB,0,Internet Sales,,11414,AWC Logo Cap,Caps,Clothing,2.0677,,,,,,,EU,
SO65874,489,1,53.99,53.99,41.5723,2019-04-27,2019-05-04,Kirkby,ENG,GB,0,Internet Sales,,11414,"Short-Sleeve Classic Jersey, M",Jerseys,Clothing,12.4177,,,,,,,EU,
SO52470,537,1,35,35,13.09,2018-09-30,2018-10-07,Kirkby,ENG,GB,0,Internet Sales,,11414,HL Mountain Tire,Tires and Tubes,Accessories,21.91,,,,,,,EU,
SO65874,538,1,21.49,21.49,8.0373,2019-04-27,2019-05-04,Kirkby,ENG,GB,0,Internet Sales,,11414,LL Road Tire,Tires and Tubes,Accessories,13.4527,,,,,,,EU,
SO64350,477,1,4.99,4.99,1.8663,2019-04-09,2019-04-16,Darmstadt,HE,DE,0,Internet Sales,,11415,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO64350,479,1,8.99,8.99,3.3623,2019-04-09,2019-04-16,Darmstadt,HE,DE,0,Internet Sales,,11415,Road Bottle Cage,Bottles and Cages,Accessories,5.6277,,,,,,,EU,
SO52109,222,1,34.99,34.99,13.0863,2018-09-23,2018-09-30,Croix,59,FR,0,Internet Sales,,11416,"Sport-100 Helmet, Blue",Helmets,Accessories,21.9037,,,,,,,EU,
SO57530,479,1,8.99,8.99,3.3623,2018-12-27,2019-01-03,Croix,59,FR,0,Internet Sales,,11416,Road Bottle Cage,Bottles and Cages,Accessories,5.6277,,,,,,,EU,
SO59283,214,1,34.99,34.99,13.0863,2019-01-23,2019-01-30,Pantin,93,FR,0,Internet Sales,,11417,"Sport-100 Helmet, Red",Helmets,Accessories,21.9037,,,,,,,EU,
SO64450,214,1,34.99,34.99,13.0863,2019-04-10,2019-04-17,Pantin,93,FR,0,Internet Sales,,11417,"Sport-100 Helmet, Red",Helmets,Accessories,21.9037,,,,,,,EU,
SO73177,214,1,34.99,34.99,13.0863,2019-08-06,2019-08-13,Pantin,93,FR,0,Internet Sales,,11417,"Sport-100 Helmet, Red",Helmets,Accessories,21.9037,,,,,,,EU,
SO59283,225,1,8.99,8.99,6.9223,2019-01-23,2019-01-30,Pantin,93,FR,0,Internet Sales,,11417,AWC Logo Cap,Caps,Clothing,2.0677,,,,,,,EU,
SO69841,477,1,4.99,4.99,1.8663,2019-06-22,2019-06-29,Pantin,93,FR,0,Internet Sales,,11417,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO59283,478,1,9.99,9.99,3.7363,2019-01-23,2019-01-30,Pantin,93,FR,0,Internet Sales,,11417,Mountain Bottle Cage,Bottles and Cages,Accessories,6.2537,,,,,,,EU,
SO63360,479,1,8.99,8.99,3.3623,2019-03-24,2019-03-31,Pantin,93,FR,0,Internet Sales,,11417,Road Bottle Cage,Bottles and Cages,Accessories,5.6277,,,,,,,EU,
SO69841,479,1,8.99,8.99,3.3623,2019-06-22,2019-06-29,Pantin,93,FR,0,Internet Sales,,11417,Road Bottle Cage,Bottles and Cages,Accessories,5.6277,,,,,,,EU,
SO51409,483,1,120,120,44.88,2018-09-01,2018-09-08,Pantin,93,FR,0,Internet Sales,,11417,Hitch Rack - 4-Bike,Bike Racks,Accessories,75.12,,,,,,,EU,
SO51409,485,1,21.98,21.98,8.2205,2018-09-01,2018-09-08,Pantin,93,FR,0,Internet Sales,,11417,Fender Set - Mountain,Fenders,Accessories,13.7595,,,,,,,EU,
SO73297,217,1,34.99,34.99,13.0863,2019-08-08,2019-08-15,Paderborn,NW,DE,0,Internet Sales,,11418,"Sport-100 Helmet, Black",Helmets,Accessories,21.9037,,,,,,,EU,
SO73297,530,1,4.99,4.99,1.8663,2019-08-08,2019-08-15,Paderborn,NW,DE,0,Internet Sales,,11418,Touring Tire Tube,Tires and Tubes,Accessories,3.1237,,,,,,,EU,
SO61002,222,1,34.99,34.99,13.0863,2019-02-17,2019-02-25,Watford,ENG,GB,0,Internet Sales,,11419,"Sport-100 Helmet, Blue",Helmets,Accessories,21.9037,,,,,,,EU,
SO61002,477,1,4.99,4.99,1.8663,2019-02-17,2019-02-25,Watford,ENG,GB,0,Internet Sales,,11419,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO61002,479,1,8.99,8.99,3.3623,2019-02-17,2019-02-25,Watford,ENG,GB,0,Internet Sales,,11419,Road Bottle Cage,Bottles and Cages,Accessories,5.6277,,,,,,,EU,
SO54291,480,1,2.29,2.29,0.8565,2018-11-03,2018-11-10,Watford,ENG,GB,0,Internet Sales,,11419,Patch Kit/8 Patches,Tires and Tubes,Accessories,1.4335,,,,,,,EU,
SO54291,486,1,159,159,59.466,2018-11-03,2018-11-10,Watford,ENG,GB,0,Internet Sales,,11419,All-Purpose Bike Stand,Bike Stands,Accessories,99.534,,,,,,,EU,
SO54291,538,1,21.49,21.49,8.0373,2018-11-03,2018-11-10,Watford,ENG,GB,0,Internet Sales,,11419,LL Road Tire,Tires and Tubes,Accessories,13.4527,,,,,,,EU,
SO70507,214,1,34.99,34.99,13.0863,2019-07-01,2019-07-08,Roubaix,59,FR,0,Internet Sales,,11420,"Sport-100 Helmet, Red",Helmets,Accessories,21.9037,,,,,,,EU,
SO71996,217,1,34.99,34.99,13.0863,2019-07-20,2019-07-28,Roubaix,59,FR,0,Internet Sales,,11420,"Sport-100 Helmet, Black",Helmets,Accessories,21.9037,,,,,,,EU,
SO51923,222,1,34.99,34.99,13.0863,2018-09-19,2018-09-26,Roubaix,59,FR,0,Internet Sales,,11420,"Sport-100 Helmet, Blue",Helmets,Accessories,21.9037,,,,,,,EU,
SO63546,222,1,34.99,34.99,13.0863,2019-03-27,2019-04-03,Roubaix,59,FR,0,Internet Sales,,11420,"Sport-100 Helmet, Blue",Helmets,Accessories,21.9037,,,,,,,EU,
SO71996,225,1,8.99,8.99,6.9223,2019-07-20,2019-07-28,Roubaix,59,FR,0,Internet Sales,,11420,AWC Logo Cap,Caps,Clothing,2.0677,,,,,,,EU,
SO63546,477,1,4.99,4.99,1.8663,2019-03-27,2019-04-03,Roubaix,59,FR,0,Internet Sales,,11420,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO63546,479,1,8.99,8.99,3.3623,2019-03-27,2019-04-03,Roubaix,59,FR,0,Internet Sales,,11420,Road Bottle Cage,Bottles and Cages,Accessories,5.6277,,,,,,,EU,
SO51923,485,1,21.98,21.98,8.2205,2018-09-19,2018-09-26,Roubaix,59,FR,0,Internet Sales,,11420,Fender Set - Mountain,Fenders,Accessories,13.7595,,,,,,,EU,
SO71996,530,1,4.99,4.99,1.8663,2019-07-20,2019-07-28,Roubaix,59,FR,0,Internet Sales,,11420,Touring Tire Tube,Tires and Tubes,Accessories,3.1237,,,,,,,EU,
SO71996,541,1,28.99,28.99,10.8423,2019-07-20,2019-07-28,Roubaix,59,FR,0,Internet Sales,,11420,Touring Tire,Tires and Tubes,Accessories,18.1477,,,,,,,EU,
SO66741,222,1,34.99,34.99,13.0863,2019-05-11,2019-05-18,Liverpool,ENG,GB,0,Internet Sales,,11422,"Sport-100 Helmet, Blue",Helmets,Accessories,21.9037,,,,,,,EU,
SO70013,225,1,8.99,8.99,6.9223,2019-06-24,2019-07-01,Liverpool,ENG,GB,0,Internet Sales,,11422,AWC Logo Cap,Caps,Clothing,2.0677,,,,,,,EU,
SO70013,477,1,4.99,4.99,1.8663,2019-06-24,2019-07-01,Liverpool,ENG,GB,0,Internet Sales,,11422,Water Bottle - 30 oz.,Bottles and Cages,Accessories,3.1237,,,,,,,EU,
SO70013,479,1,8.99,8.99,3.3623,2019-06-24,2019-07-01,Liverpool,ENG,GB,0,Internet Sales,,11422,Road Bottle Cage,Bottles and Cages,Accessories,5.6277,,,,,,,EU,
SO52160,528,1,4.99,4.99,1.8663,2018-09-24,2018-10-01,Liverpool,ENG,GB,0,Internet Sales,,11422,Mountain Tire Tube,Tires and Tubes,Accessories,3.1237,,,,,,,EU,
SO52160,537,1,35,35,13.09,2018-09-24,2018-10-01,Liverpool,ENG,GB,0,Internet Sales,,11422,HL Mountain Tire,Tires and Tubes,Accessories,21.91,,,,,,,EU,
SO60899,217,1,34.99,34.99,13.0863,2019-02-16,2019-02-24,Hamburg,HH,DE,0,Internet Sales,,11423,"Sport-100 Helmet, Black",Helmets,Accessories,21.9037,,,,,,,EU,
SO68805,225,1,8.99,8.99,6.9223,2019-06-11,2019-06-18,Hamburg,HH,DE,0,Internet Sales,,11423,AWC Logo Cap,Caps,Clothing,2.0677,,,,,,,EU,
SO53241,485,1,21.98,21.98,8.2205,2018-10-15,2018-10-25,Hamburg,HH,DE,0,Internet Sales,,11423,Fender Set - Mountain,Fenders,Accessories,13.7595,,,,,,,EU,
SO60899,487,1,54.99,54.99,20.5663,2019-02-16,2019-02-24,Hamburg,HH,DE,0,Internet Sales,,11423,Hydration Pack - 70 oz.,Hydration Packs,Accessories,34.4237,,,,,,,EU,
SO60899,529,1,3.99,3.99,1.4923,2019-02-16,2019-02-24,Hamburg,HH,DE,0,Internet Sales,,11423,Road Tire Tube,Tires and Tubes,Accessories,2.4977,,,,,,,EU,
SO60899,539,1,24.99,24.99,9.3463,2019-02-16,2019-02-24,Hamburg,HH,DE,0,Internet Sales,,11423,ML Road Tire,Tires and Tubes,Accessories,15.6437,,,,,,,EU,
SO56580,222,1,34.99,34.99,13.0863,2018-12-12,2018-12-19,Berlin,SL,DE,0,Internet Sales,,11424,"Sport-100 Helmet, Blue",Helmets,Accessories,21.9037,,,,,,,EU,
SO56580,225,1,8.99,8.99,6.9223,2018-12-12,2018-12-19,Berlin,SL,DE,0,Internet Sales,,11424,AWC Logo Cap,Caps,Clothing,2.0677,,,,,,,EU,
SO61734,214,1,34.99,34.99,13.0863,2019-03-01,2019-03-08,Metz,57,FR,0,Internet Sales,,11425,"Sport-100 Helmet, Red",Helmets,Accessories,21.9037,,,,,,,EU,
SO73635,222,1,34.99,34.99,13.0863,2019-08-12,2019-08-19,Metz,57,FR,0,Internet Sales,,11425,"Sport-100 Helmet, Blue",Helmets,Accessories,21.9037,,,,,,,EU,
SO71346,225,1,8.99,8.99,6.9223,2019-07-13,2019-07-20,Metz,57,FR,0,Internet Sales,,11425,AWC Logo Cap,Caps,Clothing,2.0677,,,,,,,EU,
SO52671,483,1,120,120,44.88,2018-10-04,2018-10-11,Metz,57,FR,0,Internet Sales,,11425,Hitch Rack - 4-Bike,Bike Racks,Accessories,75.12,,,,,,,EU,
SO52671,485,1,21.98,21.98,8.2205,2018-10-04,2018-10-11,Metz,57,FR,0,Internet Sales,,11425,Fender Set - Mountain,Fenders,Accessories,13.7595,,,,,,,EU,
SO52671,528,1,4.99,4.99,1.8663,2018-10-04,2018-10-11,Metz,57,FR,0,Internet Sales,,11425,Mountain Tire Tube,Tires and Tubes,Accessories,3.1237,,,,,,,EU,
SO52671,537,1,35,35,13.09,2018-10-04,2018-10-11,Metz,57,FR,0,Internet Sales,,11425,HL Mountain Tire,Tires and Tubes,Accessories,21.91,,,,,,,EU,
SO71346,538,1,21.49,21.49,8.0373,2019-07-13,2019-07-20,Metz,57,FR,0,Internet Sales,,11425,LL Road Tire,Tires and Tubes,Accessories,13.4527,,,,,,,EU,
SO66432,541,1,28.99,28.99,10.8423,2019-05-06,2019-05-13,Metz,57,FR,0,Internet Sales,,11425,Touring Tire,Tires and Tubes,Accessories,18.1477,,,,,,,EU,
